node, front, label
5619, 6312, 4985
5620, 6312, 4984
5621, 6762, 4983
5622, 6312, 4982
5623, 6312, 4981
5624, 6312, 4980
5625, 6312, 4979
5626, 6312, 4978
5627, 6312, 4977
5628, 6312, 4976
5629, 6312, 4975
5630, 6312, 4974
5631, 6312, 4973
5632, 6312, 4972
5633, 6312, 4971
5634, 6312, 4970
5635, 6312, 4969
5636, 6312, 4968
5637, 6312, 4967
5638, 6312, 4966
5639, 6762, 4965
5640, 6312, 4964
5641, 6312, 4963
5642, 6312, 4962
5643, 6312, 4961
5644, 6312, 4960
5645, 6312, 4959
5646, 6312, 4958
5647, 6312, 4957
5648, 6312, 4956
5649, 6312, 4955
5650, 6312, 4954
5651, 6312, 4953
5652, 6312, 4952
5653, 6312, 4951
5654, 6312, 4950
5655, 6312, 4949
5656, 6312, 4948
5657, 6762, 4947
5658, 6312, 4946
5659, 6312, 4945
5660, 6312, 4944
5661, 6312, 4943
5662, 6312, 4942
5663, 6312, 4941
5664, 6312, 4940
5665, 6312, 4939
5666, 6312, 4938
5667, 6312, 4937
5668, 6312, 4936
5669, 6312, 4935
5670, 6312, 4934
5671, 6312, 4933
5672, 6312, 4932
5673, 6312, 4931
5674, 6312, 4930
5675, 6762, 4929
5676, 6312, 4928
5677, 6312, 4927
5678, 6312, 4926
5679, 6312, 4925
5680, 6312, 4924
5681, 6312, 4923
5682, 6312, 4922
5683, 6312, 4921
5684, 6312, 4920
5685, 6312, 4919
5686, 6312, 4918
5687, 6312, 4917
5688, 6312, 4916
5689, 6312, 4915
5690, 6312, 4914
5691, 6312, 4913
5692, 6312, 4912
5693, 6762, 4911
5694, 6312, 4910
5695, 6312, 4909
5696, 6312, 4908
5697, 6312, 4907
5698, 6312, 4906
5699, 6312, 4905
5700, 6312, 4904
5701, 6312, 4903
5702, 6312, 4902
5703, 6312, 4901
5704, 6312, 4900
5705, 6312, 4899
5706, 6312, 4898
5707, 6312, 4897
5708, 6312, 4896
5709, 6312, 4895
5710, 6312, 4894
5711, 6762, 4893
5712, 6312, 4892
5713, 6312, 4891
5714, 6312, 4890
5715, 6312, 4889
5716, 6312, 4888
5717, 6312, 4887
5718, 6312, 4886
5719, 6312, 4885
5720, 6312, 4884
5721, 6312, 4883
5722, 6312, 4882
5723, 6312, 4881
5724, 6312, 4880
5725, 6312, 4879
5726, 6312, 4878
5727, 6312, 4877
5728, 6312, 4876
5729, 6762, 4875
5730, 6312, 4874
5731, 6312, 4873
5732, 6312, 4872
5733, 6312, 4871
5734, 6312, 4870
5735, 6312, 4869
5736, 6312, 4868
5737, 6312, 4867
5738, 6312, 4866
5739, 6312, 4865
5740, 6312, 4864
5741, 6312, 4863
5742, 6312, 4862
5743, 6312, 4861
5744, 6312, 4860
5745, 6312, 4859
5746, 6312, 4858
5747, 6762, 4857
5748, 6312, 4856
5749, 6312, 4855
5750, 6312, 4854
5751, 6312, 4853
5752, 6312, 4852
5753, 6312, 4851
5754, 6312, 4850
5755, 6312, 4849
5756, 6312, 4848
5757, 6312, 4847
5758, 6312, 4846
5759, 6312, 4845
5760, 6312, 4844
5761, 6312, 4843
5762, 6312, 4842
5763, 6312, 4841
5764, 6312, 4840
5765, 6762, 4839
5766, 6312, 4838
5767, 6312, 4837
5768, 6312, 4836
5769, 6312, 4835
5770, 6312, 4834
5771, 6312, 4833
5772, 6312, 4832
5773, 6312, 4831
5774, 6312, 4830
5775, 6312, 4829
5776, 6312, 4828
5777, 6312, 4827
5778, 6312, 4826
5779, 6312, 4825
5780, 6312, 4824
5781, 6312, 4823
5782, 6312, 4822
5783, 6762, 4821
5784, 6312, 4820
5785, 6312, 4819
5786, 6312, 4818
5787, 6312, 4817
5788, 6312, 4816
5789, 6312, 4815
5790, 6312, 4814
5791, 6312, 4813
5792, 6312, 4812
5793, 6312, 4811
5794, 6312, 4810
5795, 6312, 4809
5796, 6312, 4808
5797, 6312, 4807
5798, 6312, 4806
5799, 6312, 4805
5800, 6312, 4804
5801, 6762, 4803
5802, 6312, 4802
5803, 6312, 4801
5804, 6312, 4800
5805, 6312, 4799
5806, 6312, 4798
5807, 6312, 4797
5808, 6312, 4796
5809, 6312, 4795
5810, 6312, 4794
5811, 6312, 4793
5812, 6312, 4792
5813, 6312, 4791
5814, 6312, 4790
5815, 6312, 4789
5816, 6312, 4788
5817, 6312, 4787
5818, 6312, 4786
5819, 6762, 4785
5820, 6312, 4784
5821, 6312, 4783
5822, 6312, 4782
5823, 6312, 4781
5824, 6312, 4780
5825, 6312, 4779
5826, 6312, 4778
5827, 6312, 4777
5828, 6312, 4776
5829, 6312, 4775
5830, 6312, 4774
5831, 6312, 4773
5832, 6312, 4772
5833, 6312, 4771
5834, 6312, 4770
5835, 6312, 4769
5836, 6312, 4768
5837, 6762, 4767
5838, 6312, 4766
5839, 6312, 4765
5840, 6312, 4764
5841, 6312, 4763
5842, 6312, 4762
5843, 6312, 4761
5844, 6312, 4760
5845, 6312, 4759
5846, 6312, 4758
5847, 6312, 4757
5848, 6312, 4756
5849, 6312, 4755
5850, 6312, 4754
5851, 6312, 4753
5852, 6312, 4752
5853, 6312, 4751
5854, 6312, 4750
5855, 6762, 4749
5856, 4348, 4748
5857, 4348, 4747
5858, 4348, 4746
5859, 4348, 4745
5860, 4348, 4744
5861, 4348, 4743
5862, 4348, 4742
5863, 4348, 4741
5864, 4348, 4740
5865, 4348, 4739
5866, 4348, 4738
5867, 4348, 4737
5868, 4348, 4736
5869, 4348, 4735
5870, 4348, 4734
5871, 4348, 4733
5872, 4348, 4732
5873, 4348, 4731
5874, 4348, 4730
5875, 4348, 4729
5876, 4348, 4728
5877, 4348, 4727
5878, 4348, 4726
5879, 4348, 4725
5880, 4348, 4724
5881, 4348, 4723
5882, 4348, 4722
5883, 4348, 4721
5884, 4348, 4720
5885, 4348, 4719
5886, 4348, 4718
5887, 4348, 4717
5888, 4348, 4716
5889, 4348, 4715
5890, 4348, 4714
5891, 4348, 4713
5892, 4348, 4712
5893, 4348, 4711
5894, 4348, 4710
5895, 4348, 4709
5896, 4348, 4708
5897, 4348, 4707
5898, 4348, 4706
5899, 4348, 4705
5900, 4348, 4704
5901, 4348, 4703
5902, 4348, 4702
5903, 4348, 4701
5904, 4348, 4700
5905, 4348, 4699
5906, 4348, 4698
5907, 4348, 4697
5908, 4348, 4696
5909, 4348, 4695
5910, 4348, 4694
5911, 4348, 4693
5912, 4348, 4692
5913, 4348, 4691
5914, 4348, 4690
5915, 4348, 4689
5916, 4348, 4688
5917, 4348, 4687
5918, 4348, 4686
5919, 4348, 4685
5920, 4348, 4684
5921, 4348, 4683
5922, 4348, 4682
5923, 4348, 4681
5924, 4348, 4680
5925, 4348, 4679
5926, 4348, 4678
5927, 4348, 4677
5928, 4348, 4676
5929, 4348, 4675
5930, 4348, 4674
5931, 4348, 4673
5932, 4348, 4672
5933, 4348, 4671
5934, 4348, 4670
5935, 4348, 4669
5936, 4348, 4668
5937, 4348, 4667
5938, 4348, 4666
5939, 4348, 4665
5940, 4348, 4664
5941, 4348, 4663
5942, 4348, 4662
5943, 4348, 4661
5944, 4348, 4660
5945, 4348, 4659
5946, 4348, 4658
5947, 4348, 4657
5948, 4348, 4656
5949, 4348, 4655
5950, 4348, 4654
5951, 4348, 4653
5952, 4348, 4652
5953, 4348, 4651
5954, 4348, 4650
5955, 4348, 4649
5956, 4348, 4648
5957, 4348, 4647
5958, 4348, 4646
5959, 4348, 4645
5960, 4348, 4644
5961, 4348, 4643
5962, 4348, 4642
5963, 4348, 4641
5964, 4348, 4640
5965, 4348, 4639
5966, 4348, 4638
5967, 4348, 4637
5968, 4348, 4636
5969, 4348, 4635
5970, 4348, 4634
5971, 4348, 4633
5972, 4348, 4632
5973, 4348, 4631
5974, 4348, 4630
5975, 4348, 4629
5976, 4348, 4628
5977, 4348, 4627
5978, 4348, 4626
5979, 4348, 4625
5980, 4348, 4624
5981, 4348, 4623
5982, 4348, 4622
5983, 4348, 4621
5984, 4348, 4620
5985, 4348, 4619
5986, 4348, 4618
5987, 4348, 4617
5988, 4348, 4616
5989, 4348, 4615
5990, 4348, 4614
5991, 4348, 4613
5992, 4348, 4612
5993, 4348, 4611
5994, 4348, 4610
5995, 4348, 4609
5996, 4348, 4608
5997, 4348, 4607
5998, 4348, 4606
5999, 4348, 4605
6000, 4348, 4604
6001, 4348, 4603
6002, 4348, 4602
6003, 4348, 4601
6004, 4348, 4600
6005, 4348, 4599
6006, 4348, 4598
6007, 4348, 4597
6008, 4348, 4596
6009, 4348, 4595
6010, 4348, 4594
6011, 4348, 4593
6012, 4348, 4592
6013, 4348, 4591
6014, 4348, 4590
6015, 4348, 4589
6016, 4348, 4588
6017, 4348, 4587
6018, 4348, 4586
6019, 4348, 4585
6020, 4348, 4584
6021, 4348, 4583
6022, 4348, 4582
6023, 4348, 4581
6024, 4348, 4580
6025, 4348, 4579
6026, 4348, 4578
6027, 4348, 4577
6028, 4348, 4576
6029, 4348, 4575
6030, 4348, 4574
6031, 4348, 4573
6032, 4348, 4572
6033, 4348, 4571
6034, 4348, 4570
6035, 4348, 4569
6036, 4348, 4568
6037, 4348, 4567
6038, 4348, 4566
6039, 4348, 4565
6040, 4348, 4564
6041, 4348, 4563
6042, 4348, 4562
6043, 4348, 4561
6044, 4348, 4560
6045, 4348, 4559
6046, 4348, 4558
6047, 4348, 4557
6048, 4348, 4556
6049, 4348, 4555
6050, 4348, 4554
6051, 4348, 4553
6052, 4348, 4552
6053, 4348, 4551
6054, 4348, 4550
6055, 4348, 4549
6056, 4348, 4548
6057, 4348, 4547
6058, 4348, 4546
6059, 4348, 4545
6060, 4348, 4544
6061, 4348, 4543
6062, 4348, 4542
6063, 4348, 4541
6064, 4348, 4540
6065, 4348, 4539
6066, 4348, 4538
6067, 4348, 4537
6068, 4348, 4536
6069, 4348, 4535
6070, 4348, 4534
6071, 4348, 4533
6072, 4348, 4532
6073, 4348, 4531
6074, 4348, 4530
6075, 4348, 4529
6076, 4348, 4528
6077, 4348, 4527
6078, 4348, 4526
6079, 4348, 4525
6080, 4348, 4524
6081, 4348, 4523
6082, 4348, 4522
6083, 4348, 4521
6084, 4348, 4520
6085, 4348, 4519
6086, 4348, 4518
6087, 4348, 4517
6088, 4348, 4516
6089, 4348, 4515
6090, 4348, 4514
6091, 4348, 4513
6092, 4348, 4512
6093, 4348, 4511
6094, 4348, 4510
6095, 4348, 4509
6096, 4348, 4508
6097, 4348, 4507
6098, 4348, 4506
6099, 4348, 4505
6100, 4348, 4504
6101, 4348, 4503
6102, 4348, 4502
6103, 4348, 4501
6104, 4348, 4500
6105, 4348, 4499
6106, 4348, 4498
6107, 4348, 4497
6108, 4348, 4496
6109, 4348, 4495
6110, 4348, 4494
6111, 4348, 4493
6112, 4348, 4492
6113, 4348, 4491
6114, 4348, 4490
6115, 4348, 4489
6116, 4348, 4488
6117, 4348, 4487
6118, 4348, 4486
6119, 4348, 4485
6120, 4348, 4484
6121, 4348, 4483
6122, 4348, 4482
6123, 4348, 4481
6124, 4348, 4480
6125, 4348, 4479
6126, 4348, 4478
6127, 4348, 4477
6128, 4348, 4476
6129, 4348, 4475
6130, 4348, 4474
6131, 4348, 4473
6132, 4348, 4472
6133, 4348, 4471
6134, 4348, 4470
6135, 4348, 4469
6136, 4348, 4468
6137, 4348, 4467
6138, 4348, 4466
6139, 4348, 4465
6140, 4348, 4464
6141, 4348, 4463
6142, 4348, 4462
6143, 4348, 4461
6144, 4348, 4460
6145, 4348, 4459
6146, 4348, 4458
6147, 4348, 4457
6148, 4348, 4456
6149, 4348, 4455
6150, 4348, 4454
6151, 4348, 4453
6152, 4348, 4452
6153, 4348, 4451
6154, 4348, 4450
6155, 4348, 4449
6156, 4348, 4448
6157, 4348, 4447
6158, 4348, 4446
6159, 4348, 4445
6160, 4348, 4444
6161, 4348, 4443
6162, 4348, 4442
6163, 4348, 4441
6164, 4348, 4440
6165, 4348, 4439
6166, 4348, 4438
6167, 4348, 4437
6168, 4348, 4436
6169, 4348, 4435
6170, 4348, 4434
6171, 4348, 4433
6172, 4348, 4432
6173, 4348, 4431
6174, 4348, 4430
6175, 4348, 4429
6176, 4348, 4428
6177, 4348, 4427
6178, 4348, 4426
6179, 4348, 4425
6180, 4348, 4424
6181, 4348, 4423
6182, 4348, 4422
6183, 4348, 4421
6184, 4348, 4420
6185, 4348, 4419
6186, 4348, 4418
6187, 4348, 4417
6188, 4348, 4416
6189, 4348, 4415
6190, 4348, 4414
6191, 4348, 4413
6192, 4348, 4412
6193, 4348, 4411
6194, 4348, 4410
6195, 4348, 4409
6196, 4348, 4408
6197, 4348, 4407
6198, 4348, 4406
6199, 4348, 4405
6200, 4348, 4404
6201, 4348, 4403
6202, 4348, 4402
6203, 4348, 4401
6204, 4348, 4400
6205, 4348, 4399
6206, 4348, 4398
6207, 4348, 4397
6208, 4348, 4396
6209, 4348, 4395
6210, 4348, 4394
6211, 4348, 4393
6212, 4348, 4392
6213, 4348, 4391
6214, 4348, 4390
6215, 4348, 4389
6216, 4348, 4388
6217, 4348, 4387
6218, 4348, 4386
6219, 4348, 4385
6220, 4348, 4384
6221, 4348, 4383
6222, 4348, 4382
6223, 4348, 4381
6224, 4348, 4380
6225, 4348, 4379
6226, 4348, 4378
6227, 4348, 4377
6228, 4348, 4376
6229, 4348, 4375
6230, 4348, 4374
6231, 4348, 4373
6232, 4348, 4372
6233, 4348, 4371
6234, 4348, 4370
6235, 4348, 4369
6236, 4348, 4368
6237, 4348, 4367
6238, 4348, 4366
6239, 4348, 4365
6240, 4348, 4364
6241, 4348, 4363
6242, 4348, 4362
6243, 4348, 4361
6244, 4348, 4360
6245, 4348, 4359
6246, 4348, 4358
6247, 4348, 4357
6248, 4348, 4356
6249, 4348, 4355
6250, 4348, 4354
6251, 4348, 4353
6252, 4348, 4352
6253, 4348, 4351
6254, 4348, 4350
6255, 4348, 4349
6256, 4348, 4348
6257, 4348, 4347
6258, 4348, 4346
6259, 4348, 4345
6260, 4348, 4344
6261, 4348, 4343
6262, 4348, 4342
6263, 4348, 4341
6264, 3848, 4340
6265, 3848, 4339
6266, 3848, 4338
6267, 3848, 4337
6268, 3848, 4336
6269, 3848, 4335
6270, 3848, 4334
6271, 3848, 4333
6272, 3848, 4332
6273, 3848, 4331
6274, 3848, 4330
6275, 3848, 4329
6276, 3848, 4328
6277, 3848, 4327
6278, 3848, 4326
6279, 3848, 4325
6280, 3848, 4324
6281, 3848, 4323
6282, 3848, 4322
6283, 3848, 4321
6284, 3848, 4320
6285, 3848, 4319
6286, 3848, 4318
6287, 3848, 4317
6288, 3848, 4316
6289, 3848, 4315
6290, 3848, 4314
6291, 3848, 4313
6292, 3848, 4312
6293, 3848, 4311
6294, 3848, 4310
6295, 3848, 4309
6296, 3848, 4308
6297, 3848, 4307
6298, 3848, 4306
6299, 3848, 4305
6300, 3848, 4304
6301, 3848, 4303
6302, 3848, 4302
6303, 3848, 4259
6304, 3848, 4258
6305, 3848, 4257
6306, 3848, 4256
6307, 3848, 4255
6308, 3848, 4254
6309, 3848, 4253
6310, 3848, 4252
6311, 3848, 4251
6312, 3848, 5854
6313, 3848, 5853
6314, 3848, 5852
6315, 3848, 5851
6316, 3848, 5850
6317, 3848, 5849
6318, 3848, 5848
6319, 3848, 5847
6320, 3848, 5846
6321, 3848, 5845
6322, 3848, 5844
6323, 3848, 5843
6324, 3848, 5842
6325, 3848, 5841
6326, 3848, 5840
6327, 3848, 5839
6328, 3848, 5838
6329, 3848, 5836
6330, 3848, 5835
6331, 3848, 5834
6332, 3848, 5833
6333, 3848, 5832
6334, 3848, 5831
6335, 3848, 5830
6336, 3848, 5829
6337, 3848, 5828
6338, 3848, 5827
6339, 3848, 5826
6340, 3848, 5825
6341, 3848, 5824
6342, 3848, 5823
6343, 3848, 5822
6344, 3848, 5821
6345, 3848, 5820
6346, 3848, 5818
6347, 3848, 5817
6348, 3848, 5816
6349, 3848, 5815
6350, 3848, 5814
6351, 3848, 5813
6352, 3848, 5812
6353, 3848, 5811
6354, 3848, 5810
6355, 3848, 5809
6356, 3848, 5808
6357, 3848, 5807
6358, 3848, 5806
6359, 3848, 5805
6360, 3848, 5804
6361, 3848, 5803
6362, 3848, 5802
6363, 3848, 5800
6364, 3848, 5799
6365, 3848, 5798
6366, 4761, 5797
6367, 4761, 5796
6368, 4761, 5795
6369, 4761, 5794
6370, 4761, 5793
6371, 4761, 5792
6372, 4761, 5791
6373, 4761, 5790
6374, 4761, 5789
6375, 4761, 5788
6376, 4761, 5787
6377, 4761, 5786
6378, 4761, 5785
6379, 4761, 5784
6380, 4761, 5782
6381, 4761, 5781
6382, 4761, 5780
6383, 4761, 5779
6384, 4761, 5778
6385, 4761, 5777
6386, 4761, 5776
6387, 4761, 5775
6388, 4761, 5774
6389, 4761, 5773
6390, 4761, 5772
6391, 4761, 5771
6392, 4761, 5770
6393, 4761, 5769
6394, 4761, 5768
6395, 4761, 5767
6396, 4761, 5766
6397, 4761, 5764
6398, 4761, 5763
6399, 4761, 5762
6400, 4761, 5761
6401, 4761, 5760
6402, 4761, 5759
6403, 4761, 5758
6404, 4761, 5757
6405, 4761, 5756
6406, 4761, 5755
6407, 4761, 5754
6408, 4761, 5753
6409, 4761, 5752
6410, 4761, 5751
6411, 4761, 5750
6412, 4761, 5749
6413, 4761, 5748
6414, 4761, 5746
6415, 4761, 5745
6416, 4761, 5744
6417, 4761, 5743
6418, 4761, 5742
6419, 4761, 5741
6420, 4761, 5740
6421, 4761, 5739
6422, 4761, 5738
6423, 4761, 5737
6424, 4761, 5736
6425, 4761, 5735
6426, 4761, 5734
6427, 4761, 5733
6428, 4761, 5732
6429, 4761, 5731
6430, 4761, 5730
6431, 4761, 5728
6432, 4761, 5727
6433, 4761, 5726
6434, 4761, 5725
6435, 4761, 5724
6436, 4761, 5723
6437, 4761, 5722
6438, 4761, 5721
6439, 4761, 5720
6440, 4761, 5719
6441, 4761, 5718
6442, 4761, 5717
6443, 4761, 5716
6444, 4761, 5715
6445, 4761, 5714
6446, 4761, 5713
6447, 4761, 5712
6448, 4761, 5710
6449, 4761, 5709
6450, 4761, 5708
6451, 4761, 5707
6452, 4761, 5706
6453, 4761, 5705
6454, 4761, 5704
6455, 4761, 5703
6456, 4761, 5702
6457, 4761, 5701
6458, 4761, 5700
6459, 4761, 5699
6460, 4761, 5698
6461, 4761, 5697
6462, 4761, 5696
6463, 4761, 5695
6464, 4761, 5694
6465, 4761, 5692
6466, 4761, 5691
6467, 4761, 5690
6468, 4761, 5689
6469, 4761, 5688
6470, 4761, 5687
6471, 4761, 5686
6472, 4761, 5685
6473, 4761, 5684
6474, 4761, 5683
6475, 4761, 5682
6476, 4761, 5681
6477, 4761, 5680
6478, 4761, 5679
6479, 4761, 5678
6480, 4761, 5677
6481, 4761, 5676
6482, 4761, 5674
6483, 4761, 5673
6484, 4761, 5672
6485, 4761, 5671
6486, 4761, 5670
6487, 4761, 5669
6488, 4761, 5668
6489, 4761, 5667
6490, 4761, 5666
6491, 4761, 5665
6492, 4761, 5664
6493, 4761, 5663
6494, 4761, 5662
6495, 4761, 5661
6496, 4761, 5660
6497, 4761, 5659
6498, 4761, 5658
6499, 4761, 5656
6500, 4761, 5655
6501, 4761, 5654
6502, 4761, 5653
6503, 4761, 5652
6504, 4761, 5651
6505, 4761, 5650
6506, 4761, 5649
6507, 4761, 5648
6508, 4761, 5647
6509, 4761, 5646
6510, 4761, 5645
6511, 4761, 5644
6512, 4761, 5643
6513, 4761, 5642
6514, 4761, 5641
6515, 4761, 5640
6516, 4761, 5638
6517, 4761, 5637
6518, 4761, 5636
6519, 4761, 5635
6520, 4761, 5634
6521, 4761, 5633
6522, 4761, 5632
6523, 4761, 5631
6524, 4761, 5630
6525, 4761, 5629
6526, 4761, 5628
6527, 4761, 5627
6528, 4761, 5626
6529, 4761, 5625
6530, 4761, 5624
6531, 4761, 5623
6532, 4761, 5622
6533, 4761, 5620
6534, 4761, 5619
6535, 4761, 5618
6536, 4761, 5617
6537, 4761, 5616
6538, 4761, 5615
6539, 4761, 5614
6540, 4761, 5613
6541, 4761, 5612
6542, 4761, 5611
6543, 4761, 5610
6544, 4761, 5609
6545, 4761, 5608
6546, 4761, 5607
6547, 4761, 5606
6548, 4761, 5605
6549, 4761, 5604
6550, 4761, 5602
6551, 4761, 5601
6552, 4761, 5600
6553, 4761, 5599
6554, 4761, 5598
6555, 4761, 5597
6556, 4761, 5596
6557, 4761, 5595
6558, 4761, 5594
6559, 4761, 5593
6560, 4761, 5592
6561, 4761, 5591
6562, 4761, 5590
6563, 4761, 5589
6564, 4761, 5588
6565, 4761, 5587
6566, 4761, 5586
6567, 4761, 5584
6568, 4761, 5583
6569, 4761, 5582
6570, 4761, 5581
6571, 4761, 5580
6572, 4761, 5579
6573, 4761, 5578
6574, 4761, 5577
6575, 4761, 5576
6576, 4761, 5575
6577, 4761, 5574
6578, 4761, 5573
6579, 4761, 5572
6580, 4761, 5571
6581, 4761, 5570
6582, 4761, 5569
6583, 4761, 5568
6584, 4761, 5566
6585, 4761, 5565
6586, 4761, 5564
6587, 4761, 5563
6588, 4761, 5562
6589, 4761, 5561
6590, 4761, 5560
6591, 4761, 5559
6592, 4761, 5558
6593, 4761, 5557
6594, 4761, 5556
6595, 4761, 5555
6596, 4761, 5554
6597, 4761, 5553
6598, 4761, 5552
6599, 4761, 5551
6600, 4761, 5550
6601, 4761, 5548
6602, 4761, 5547
6603, 4761, 5546
6604, 4761, 5545
6605, 4761, 5544
6606, 4761, 5543
6607, 4761, 5542
6608, 4761, 5541
6609, 4761, 5540
6610, 4761, 5539
6611, 4761, 5538
6612, 4761, 5537
6613, 4761, 5536
6614, 4761, 5535
6615, 4761, 5534
6616, 4761, 5533
6617, 4761, 5532
6618, 4761, 5530
6619, 4761, 5529
6620, 4761, 5528
6621, 4761, 5527
6622, 4761, 5526
6623, 4761, 5525
6624, 4761, 5524
6625, 4761, 5523
6626, 4761, 5522
6627, 4761, 5521
6628, 4761, 5520
6629, 4761, 5519
6630, 4761, 5518
6631, 4761, 5517
6632, 4761, 5516
6633, 4761, 5515
6634, 4761, 5514
6635, 4761, 5512
6636, 4761, 5511
6637, 4761, 5510
6638, 4761, 5509
6639, 4761, 5508
6640, 4761, 5507
6641, 4761, 5506
6642, 4761, 5505
6643, 4761, 5504
6644, 4761, 5503
6645, 4761, 5502
6646, 4761, 5501
6647, 4761, 5500
6648, 4761, 5499
6649, 4761, 5498
6650, 4761, 5497
6651, 4761, 5496
6652, 4761, 5494
6653, 4761, 5493
6654, 4761, 5492
6655, 4761, 5491
6656, 4761, 5490
6657, 4761, 5489
6658, 4761, 5488
6659, 4761, 5487
6660, 4761, 5486
6661, 4761, 5485
6662, 4761, 5484
6663, 4761, 5483
6664, 4761, 5482
6665, 4761, 5481
6666, 4761, 5480
6667, 4761, 5479
6668, 4761, 5478
6669, 4761, 5476
6670, 4761, 5475
6671, 4761, 5474
6672, 4761, 5473
6673, 4761, 5472
6674, 4761, 5471
6675, 4761, 5470
6676, 4761, 5469
6677, 4761, 5468
6678, 4761, 5467
6679, 4761, 5466
6680, 4761, 5465
6681, 4761, 5464
6682, 4761, 5463
6683, 4761, 5462
6684, 4761, 5461
6685, 4761, 5460
6686, 4761, 5458
6687, 4761, 5457
6688, 4761, 5456
6689, 4761, 5455
6690, 4761, 5454
6691, 4761, 5453
6692, 4761, 5452
6693, 4761, 5451
6694, 4761, 5450
6695, 4761, 5449
6696, 4761, 5448
6697, 4761, 5447
6698, 4761, 5446
6699, 4761, 5445
6700, 4761, 5444
6701, 4761, 5443
6702, 4761, 5442
6703, 4761, 5440
6704, 4761, 5439
6705, 4761, 5438
6706, 4761, 5437
6707, 4761, 5436
6708, 4761, 5435
6709, 4761, 5434
6710, 4761, 5433
6711, 4761, 5432
6712, 4761, 5431
6713, 4761, 5430
6714, 4761, 5429
6715, 4761, 5428
6716, 4761, 5427
6717, 4761, 5426
6718, 4761, 5425
6719, 4761, 5424
6720, 4761, 4292
6721, 4761, 4291
6722, 4761, 4290
6723, 4761, 4289
6724, 4761, 4288
6725, 4761, 4287
6726, 4761, 4286
6727, 4761, 4285
6728, 4761, 4284
6729, 4761, 4271
6730, 4761, 4270
6731, 4761, 4269
6732, 4761, 4268
6733, 4761, 4267
6734, 4761, 4266
6735, 4761, 4265
6736, 4761, 4264
6737, 4761, 4263
6738, 4761, 4262
6739, 4761, 4261
6740, 4761, 4260
6741, 4761, 4301
6742, 4761, 4300
6743, 4761, 4299
6744, 4761, 4298
6745, 4761, 4297
6746, 4761, 4296
6747, 4761, 4295
6748, 4761, 4294
6749, 4761, 4293
6750, 4761, 4283
6751, 4761, 4282
6752, 4761, 4281
6753, 4761, 4280
6754, 4761, 4279
6755, 4761, 4278
6756, 4761, 4277
6757, 4761, 4276
6758, 4761, 4275
6759, 4761, 4274
6760, 4761, 4273
6761, 4761, 4272
6762, 4761, 5855
6763, 4761, 5837
6764, 4761, 5819
6765, 4761, 5801
6766, 4761, 5783
6767, 4761, 5765
6768, 4761, 5747
6769, 4761, 5729
6770, 4761, 5711
6771, 4761, 5693
6772, 4761, 5675
6773, 4761, 5657
6774, 4761, 5639
6775, 4761, 5621
6776, 4761, 5603
6777, 4761, 5585
6778, 4761, 5567
6779, 4761, 5549
6780, 4761, 5531
6781, 4761, 5513
6782, 4761, 5495
6783, 4761, 5477
6784, 4761, 5459
6785, 4761, 5441
